Date,Symbol,Open,High,Low,Close,Volume
2025-06-11 00:00:00+05:30,HDFCBANK.NS,983.7999877929688,983.7999877929688,973.5,975.2000122070312,11096394
2025-06-12 00:00:00+05:30,HDFCBANK.NS,975.0,980.5,967.6500244140625,971.7000122070312,16349130
2025-06-13 00:00:00+05:30,HDFCBANK.NS,960.0,966.5,956.5,958.7999877929688,12117762
2025-06-16 00:00:00+05:30,HDFCBANK.NS,962.0,969.4500122070312,960.0499877929688,967.7000122070312,16513746
2025-06-17 00:00:00+05:30,HDFCBANK.NS,968.5,970.7999877929688,959.5499877929688,964.7999877929688,16978736
2025-06-18 00:00:00+05:30,HDFCBANK.NS,958.5,968.1500244140625,958.5,966.9500122070312,18433816
2025-06-19 00:00:00+05:30,HDFCBANK.NS,966.9500122070312,973.4000244140625,962.7999877929688,967.6500244140625,16876220
2025-06-20 00:00:00+05:30,HDFCBANK.NS,965.7999877929688,984.9500122070312,965.7999877929688,982.3499755859375,32900408
2025-06-23 00:00:00+05:30,HDFCBANK.NS,974.2000122070312,978.9500122070312,970.9000244140625,974.2000122070312,11739518
2025-06-24 00:00:00+05:30,HDFCBANK.NS,982.5,989.5,977.7999877929688,980.4500122070312,22625322
2025-06-25 00:00:00+05:30,HDFCBANK.NS,983.0,991.0,981.9500122070312,990.0999755859375,18405932
2025-06-26 00:00:00+05:30,HDFCBANK.NS,990.7000122070312,1013.5499877929688,990.0,1010.9000244140625,50084830
2025-06-27 00:00:00+05:30,HDFCBANK.NS,1006.5,1009.9000244140625,996.7000122070312,1007.4500122070312,28213384
2025-06-30 00:00:00+05:30,HDFCBANK.NS,1005.75,1006.9000244140625,997.75,1000.75,13649020
2025-07-01 00:00:00+05:30,HDFCBANK.NS,1002.5,1008.0,1002.0,1006.0499877929688,14389386
2025-07-02 00:00:00+05:30,HDFCBANK.NS,1009.9500122070312,1009.9500122070312,988.9500122070312,993.0,18878250
2025-07-03 00:00:00+05:30,HDFCBANK.NS,997.4500122070312,1004.0,992.1500244140625,993.5499877929688,16860506
2025-07-04 00:00:00+05:30,HDFCBANK.NS,993.5499877929688,1001.75,990.0,994.6500244140625,7863944
2025-07-07 00:00:00+05:30,HDFCBANK.NS,994.5,999.2000122070312,991.9000244140625,993.7000122070312,11349426
2025-07-08 00:00:00+05:30,HDFCBANK.NS,988.5,1002.5,988.5,1000.7000122070312,15224316
2025-07-09 00:00:00+05:30,HDFCBANK.NS,1003.5,1006.9000244140625,999.0499877929688,1005.5999755859375,13861428
2025-07-10 00:00:00+05:30,HDFCBANK.NS,1008.0,1008.5,1000.0,1003.0999755859375,17030310
2025-07-11 00:00:00+05:30,HDFCBANK.NS,999.0,1002.4000244140625,990.4500122070312,991.8499755859375,12516922
2025-07-14 00:00:00+05:30,HDFCBANK.NS,991.5,994.3499755859375,985.2999877929688,991.5,13088850
2025-07-15 00:00:00+05:30,HDFCBANK.NS,986.5,1001.7999877929688,986.5,997.75,14498168
2025-07-16 00:00:00+05:30,HDFCBANK.NS,1009.0,1011.3499755859375,996.2999877929688,998.1500244140625,17994612
2025-07-17 00:00:00+05:30,HDFCBANK.NS,1002.0,1002.4000244140625,991.3499755859375,993.4500122070312,22529158
2025-07-18 00:00:00+05:30,HDFCBANK.NS,993.4500122070312,998.5,976.5,978.7000122070312,16129446
2025-07-21 00:00:00+05:30,HDFCBANK.NS,989.0999755859375,1001.0,988.25,1000.25,22309078
2025-07-22 00:00:00+05:30,HDFCBANK.NS,1006.5499877929688,1009.0,1001.5,1003.5499877929688,14836814
2025-07-23 00:00:00+05:30,HDFCBANK.NS,1005.5,1014.9000244140625,1001.5,1012.1500244140625,13634916
2025-07-24 00:00:00+05:30,HDFCBANK.NS,1018.8499755859375,1018.8499755859375,1004.2000122070312,1007.0999755859375,19107176
2025-07-25 00:00:00+05:30,HDFCBANK.NS,1007.5,1007.5,999.5,1002.2999877929688,9306598
2025-07-28 00:00:00+05:30,HDFCBANK.NS,1001.5,1010.7000122070312,1000.25,1004.25,12059580
2025-07-29 00:00:00+05:30,HDFCBANK.NS,999.9500122070312,1013.25,998.1500244140625,1010.7999877929688,19895696
2025-07-30 00:00:00+05:30,HDFCBANK.NS,1014.0,1016.2999877929688,1008.5,1012.9000244140625,15154036
2025-07-31 00:00:00+05:30,HDFCBANK.NS,1007.2999877929688,1015.7000122070312,1004.0,1009.0999755859375,22183032
2025-08-01 00:00:00+05:30,HDFCBANK.NS,1007.0,1014.1500244140625,1004.6500244140625,1006.0999755859375,11317258
2025-08-04 00:00:00+05:30,HDFCBANK.NS,1005.0499877929688,1009.25,994.0499877929688,996.0,13933946
2025-08-05 00:00:00+05:30,HDFCBANK.NS,993.25,997.2000122070312,982.75,988.7999877929688,23978058
2025-08-06 00:00:00+05:30,HDFCBANK.NS,985.5499877929688,994.0,985.0,992.6500244140625,14080204
2025-08-07 00:00:00+05:30,HDFCBANK.NS,990.0499877929688,1000.7999877929688,988.4000244140625,997.7000122070312,13081186
2025-08-08 00:00:00+05:30,HDFCBANK.NS,993.5499877929688,996.4000244140625,985.0,986.9500122070312,13895264
2025-08-11 00:00:00+05:30,HDFCBANK.NS,987.9500122070312,998.7999877929688,986.5499877929688,997.7999877929688,9105854
2025-08-12 00:00:00+05:30,HDFCBANK.NS,995.9500122070312,998.0,983.75,984.9500122070312,12937802
2025-08-13 00:00:00+05:30,HDFCBANK.NS,997.0,997.0,984.5499877929688,990.1500244140625,13577396
2025-08-14 00:00:00+05:30,HDFCBANK.NS,989.0,998.0,985.5999755859375,995.5499877929688,17511716
2025-08-18 00:00:00+05:30,HDFCBANK.NS,1005.0,1013.2999877929688,997.7999877929688,1001.7999877929688,19284796
2025-08-19 00:00:00+05:30,HDFCBANK.NS,999.1500244140625,1003.0499877929688,993.3499755859375,995.5499877929688,12352438
2025-08-20 00:00:00+05:30,HDFCBANK.NS,993.5,996.0,989.5,994.0999755859375,9950228
2025-08-21 00:00:00+05:30,HDFCBANK.NS,998.75,998.75,991.5999755859375,995.5999755859375,12439850
2025-08-22 00:00:00+05:30,HDFCBANK.NS,994.9500122070312,998.0,978.5499877929688,982.2999877929688,19833502
2025-08-25 00:00:00+05:30,HDFCBANK.NS,980.0999755859375,988.7000122070312,978.5,982.0499877929688,17518044
2025-08-26 00:00:00+05:30,HDFCBANK.NS,979.5,985.7000122070312,968.0,973.4000244140625,16917731
2025-08-28 00:00:00+05:30,HDFCBANK.NS,967.0,972.2000122070312,955.0,957.7999877929688,25438255
2025-08-29 00:00:00+05:30,HDFCBANK.NS,954.0,963.2999877929688,950.0999755859375,951.5999755859375,14823813
2025-09-01 00:00:00+05:30,HDFCBANK.NS,949.5999755859375,957.4500122070312,946.3499755859375,950.5999755859375,20178344
2025-09-02 00:00:00+05:30,HDFCBANK.NS,951.0,954.7999877929688,944.0,944.5,14196320
2025-09-03 00:00:00+05:30,HDFCBANK.NS,945.0,956.2999877929688,940.0,954.4500122070312,16083481
2025-09-04 00:00:00+05:30,HDFCBANK.NS,960.2000122070312,965.7000122070312,956.25,961.25,17597657
2025-09-05 00:00:00+05:30,HDFCBANK.NS,967.5,967.5,954.0499877929688,963.4000244140625,11602111
2025-09-08 00:00:00+05:30,HDFCBANK.NS,969.0,973.1500244140625,960.4500122070312,966.0,11711307
2025-09-09 00:00:00+05:30,HDFCBANK.NS,974.0,974.4000244140625,962.7000122070312,965.1500244140625,13985539
2025-09-10 00:00:00+05:30,HDFCBANK.NS,973.9000244140625,973.9000244140625,961.7000122070312,965.9000244140625,18091100
2025-09-11 00:00:00+05:30,HDFCBANK.NS,960.2999877929688,969.25,959.9000244140625,967.7999877929688,15113633
2025-09-12 00:00:00+05:30,HDFCBANK.NS,969.9000244140625,970.75,962.25,967.2999877929688,14363519
2025-09-15 00:00:00+05:30,HDFCBANK.NS,969.5999755859375,972.3499755859375,965.0,967.0499877929688,14486377
2025-09-16 00:00:00+05:30,HDFCBANK.NS,961.2000122070312,969.3499755859375,961.2000122070312,966.8499755859375,18661794
2025-09-17 00:00:00+05:30,HDFCBANK.NS,965.1500244140625,974.4000244140625,964.3499755859375,966.5,17361476
2025-09-18 00:00:00+05:30,HDFCBANK.NS,973.2999877929688,979.6500244140625,969.25,976.9000244140625,17791598
2025-09-19 00:00:00+05:30,HDFCBANK.NS,974.9000244140625,976.7000122070312,962.0999755859375,966.9000244140625,31243267
2025-09-22 00:00:00+05:30,HDFCBANK.NS,964.0,971.2000122070312,961.9500122070312,964.2000122070312,10854415
2025-09-23 00:00:00+05:30,HDFCBANK.NS,967.0,968.2000122070312,955.5,957.2000122070312,21022298
2025-09-24 00:00:00+05:30,HDFCBANK.NS,952.2000122070312,956.4500122070312,943.0,951.0499877929688,15117220
2025-09-25 00:00:00+05:30,HDFCBANK.NS,952.5,958.0,947.4000244140625,949.8499755859375,31413279
2025-09-26 00:00:00+05:30,HDFCBANK.NS,945.0999755859375,951.4500122070312,941.2999877929688,945.0499877929688,14874656
2025-09-29 00:00:00+05:30,HDFCBANK.NS,946.0499877929688,956.7999877929688,939.0999755859375,950.2999877929688,32398179
2025-09-30 00:00:00+05:30,HDFCBANK.NS,958.0499877929688,960.0,946.2999877929688,951.0,28296687
2025-10-01 00:00:00+05:30,HDFCBANK.NS,952.7000122070312,969.5999755859375,946.0,965.25,25350832
2025-10-03 00:00:00+05:30,HDFCBANK.NS,952.0,966.75,952.0,965.1500244140625,26658296
2025-10-06 00:00:00+05:30,HDFCBANK.NS,971.9000244140625,977.4000244140625,962.0,973.4500122070312,18542683
2025-10-07 00:00:00+05:30,HDFCBANK.NS,974.0,989.8499755859375,971.0,982.5,25535736
2025-10-08 00:00:00+05:30,HDFCBANK.NS,976.0,985.9000244140625,974.5499877929688,978.7000122070312,15939710
2025-10-09 00:00:00+05:30,HDFCBANK.NS,974.5,979.0,970.1500244140625,977.0999755859375,15370950
2025-10-10 00:00:00+05:30,HDFCBANK.NS,979.0,986.2000122070312,978.0999755859375,980.9000244140625,13757080
2025-10-13 00:00:00+05:30,HDFCBANK.NS,974.2999877929688,981.0,972.0,977.0,18634254
2025-10-14 00:00:00+05:30,HDFCBANK.NS,970.0,980.4500122070312,967.0,977.1500244140625,22934382
2025-10-15 00:00:00+05:30,HDFCBANK.NS,975.0,984.9000244140625,973.3499755859375,978.25,23310447
2025-10-16 00:00:00+05:30,HDFCBANK.NS,982.6500244140625,996.5999755859375,981.5,994.3499755859375,22936566
2025-10-17 00:00:00+05:30,HDFCBANK.NS,993.9500122070312,1009.0,986.0,1002.5499877929688,25210511
2025-10-20 00:00:00+05:30,HDFCBANK.NS,997.0,1020.0,997.0,1002.9500122070312,22195202
2025-10-21 00:00:00+05:30,HDFCBANK.NS,1006.0,1010.0,1004.0,1007.7000122070312,3471600
2025-10-23 00:00:00+05:30,HDFCBANK.NS,1016.0,1020.5,1006.0,1008.7999877929688,43526526
2025-10-24 00:00:00+05:30,HDFCBANK.NS,1011.0,1011.9500122070312,991.2999877929688,994.75,17707768
2025-10-27 00:00:00+05:30,HDFCBANK.NS,996.5,1009.0499877929688,996.2000122070312,1002.9500122070312,15700796
2025-10-28 00:00:00+05:30,HDFCBANK.NS,997.6500244140625,1008.0,995.0,1003.5499877929688,33904289
2025-10-29 00:00:00+05:30,HDFCBANK.NS,1004.9000244140625,1012.5,1000.0,1007.8499755859375,17769445
2025-10-30 00:00:00+05:30,HDFCBANK.NS,1000.0,1009.5,997.0999755859375,998.1500244140625,19962917
2025-10-31 00:00:00+05:30,HDFCBANK.NS,994.0,1004.4500122070312,981.1500244140625,987.2999877929688,23221330
2025-11-03 00:00:00+05:30,HDFCBANK.NS,985.0,994.5499877929688,983.2999877929688,992.6500244140625,16607180
2025-11-04 00:00:00+05:30,HDFCBANK.NS,987.0,997.0,983.7000122070312,985.25,20024544
2025-11-05 00:00:00+05:30,HDFCBANK.NS,985.25,985.25,985.25,985.25,0
2025-11-06 00:00:00+05:30,HDFCBANK.NS,981.0,991.0499877929688,974.0,984.6500244140625,22279516
2025-11-07 00:00:00+05:30,HDFCBANK.NS,980.0,984.9000244140625,974.75,982.2999877929688,15004568
2025-11-10 00:00:00+05:30,HDFCBANK.NS,982.2999877929688,990.9500122070312,980.2000122070312,984.5,15988262
2025-11-11 00:00:00+05:30,HDFCBANK.NS,983.5,993.5,978.0,991.7000122070312,10200530
2025-11-12 00:00:00+05:30,HDFCBANK.NS,998.7999877929688,999.0,987.7000122070312,989.5,13137263
2025-11-13 00:00:00+05:30,HDFCBANK.NS,984.0,990.0999755859375,982.5999755859375,986.6500244140625,14124839
2025-11-14 00:00:00+05:30,HDFCBANK.NS,976.0499877929688,991.6500244140625,976.0499877929688,989.5999755859375,21386965
2025-11-17 00:00:00+05:30,HDFCBANK.NS,991.25,997.9500122070312,985.5999755859375,996.5499877929688,18396408
2025-11-18 00:00:00+05:30,HDFCBANK.NS,997.6500244140625,999.0,990.0,992.4500122070312,20002640
2025-11-19 00:00:00+05:30,HDFCBANK.NS,990.0,996.5499877929688,984.0,994.5999755859375,19813847
2025-11-20 00:00:00+05:30,HDFCBANK.NS,995.2999877929688,1011.5999755859375,992.4500122070312,1008.8499755859375,19850865
2025-11-21 00:00:00+05:30,HDFCBANK.NS,1003.0999755859375,1008.2999877929688,996.5499877929688,998.0499877929688,17499897
2025-11-24 00:00:00+05:30,HDFCBANK.NS,1000.0,1011.4500122070312,993.5999755859375,999.1500244140625,32204053
2025-11-25 00:00:00+05:30,HDFCBANK.NS,1004.0,1006.0999755859375,988.4000244140625,989.7999877929688,24989383
2025-11-26 00:00:00+05:30,HDFCBANK.NS,981.2999877929688,1006.9500122070312,981.2999877929688,1003.9000244140625,19494356
2025-11-27 00:00:00+05:30,HDFCBANK.NS,1002.0999755859375,1016.7999877929688,1001.0,1009.5,25536848
2025-11-28 00:00:00+05:30,HDFCBANK.NS,1007.0,1012.0499877929688,1004.2000122070312,1007.5999755859375,15988807
2025-12-01 00:00:00+05:30,HDFCBANK.NS,1017.5,1017.5,999.2999877929688,1002.0999755859375,16746566
2025-12-02 00:00:00+05:30,HDFCBANK.NS,988.0,994.4000244140625,985.0,989.7999877929688,27316662
2025-12-03 00:00:00+05:30,HDFCBANK.NS,986.0,1002.2999877929688,986.0,1000.5,15448777
2025-12-04 00:00:00+05:30,HDFCBANK.NS,1000.0,1004.7000122070312,993.0,997.2000122070312,14528169
2025-12-05 00:00:00+05:30,HDFCBANK.NS,992.0,1008.0,990.2000122070312,1003.2999877929688,12843366
2025-12-08 00:00:00+05:30,HDFCBANK.NS,1000.0,1006.5,997.5,1003.0999755859375,12901022
2025-12-09 00:00:00+05:30,HDFCBANK.NS,994.9000244140625,1002.7999877929688,994.0,997.0999755859375,15294322
2025-12-10 00:00:00+05:30,HDFCBANK.NS,997.5,998.5,985.2999877929688,989.7999877929688,15322830
2025-12-11 00:00:00+05:30,HDFCBANK.NS,990.0,1002.7000122070312,988.5,1000.2999877929688,11844809
2025-12-12 00:00:00+05:30,HDFCBANK.NS,1003.0,1004.7000122070312,998.2000122070312,1001.5,11988618
2025-12-15 00:00:00+05:30,HDFCBANK.NS,992.0,1001.7999877929688,992.0,996.0999755859375,9790060
2025-12-16 00:00:00+05:30,HDFCBANK.NS,990.0999755859375,998.7000122070312,990.0999755859375,994.2999877929688,20049088
2025-12-17 00:00:00+05:30,HDFCBANK.NS,996.0,996.0,980.7999877929688,984.0,19080922
2025-12-18 00:00:00+05:30,HDFCBANK.NS,973.2999877929688,987.4000244140625,973.2999877929688,979.7000122070312,14912404
2025-12-19 00:00:00+05:30,HDFCBANK.NS,987.0,988.0,978.7000122070312,985.5,25952384
2025-12-22 00:00:00+05:30,HDFCBANK.NS,988.0,992.9000244140625,983.9000244140625,987.7000122070312,13540411
2025-12-23 00:00:00+05:30,HDFCBANK.NS,990.5,998.9000244140625,987.7000122070312,996.5999755859375,17927849
2025-12-24 00:00:00+05:30,HDFCBANK.NS,993.0,999.4000244140625,993.0,997.2000122070312,13699996
2025-12-25 00:00:00+05:30,HDFCBANK.NS,997.2000122070312,997.2000122070312,997.2000122070312,997.2000122070312,0
2025-12-26 00:00:00+05:30,HDFCBANK.NS,996.0,997.2000122070312,987.7000122070312,992.0999755859375,9360853
2025-12-29 00:00:00+05:30,HDFCBANK.NS,993.0999755859375,997.4000244140625,987.2000122070312,991.7000122070312,13545749
2025-12-30 00:00:00+05:30,HDFCBANK.NS,990.2000122070312,995.0,982.2000122070312,990.9000244140625,33155849
2025-12-31 00:00:00+05:30,HDFCBANK.NS,991.0,997.5999755859375,987.5999755859375,991.2000122070312,10963454
2026-01-01 00:00:00+05:30,HDFCBANK.NS,993.5,997.5499877929688,989.5,991.1500244140625,7132074
2026-01-02 00:00:00+05:30,HDFCBANK.NS,991.1500244140625,1003.2000122070312,988.7999877929688,1001.5999755859375,11751459
2026-01-05 00:00:00+05:30,HDFCBANK.NS,1005.75,1006.4000244140625,976.2999877929688,977.5,27647379
2026-01-06 00:00:00+05:30,HDFCBANK.NS,962.7000122070312,966.7000122070312,956.0,962.2000122070312,31988783
2026-01-07 00:00:00+05:30,HDFCBANK.NS,956.0,956.4500122070312,946.0,949.0499877929688,52883418
2025-03-21 00:00:00+05:30,ICICIBANK.NS,1316.0,1349.0,1311.5999755859375,1343.0999755859375,60494318
2025-03-24 00:00:00+05:30,ICICIBANK.NS,1355.949951171875,1373.0,1345.050048828125,1358.1500244140625,9352280
2025-03-25 00:00:00+05:30,ICICIBANK.NS,1359.0,1363.800048828125,1330.050048828125,1343.699951171875,16419207
2025-03-26 00:00:00+05:30,ICICIBANK.NS,1344.050048828125,1358.0,1331.5,1335.9000244140625,10859639
2025-03-27 00:00:00+05:30,ICICIBANK.NS,1333.1500244140625,1351.5,1333.1500244140625,1336.6500244140625,15109614
2025-03-28 00:00:00+05:30,ICICIBANK.NS,1336.0,1357.949951171875,1327.199951171875,1348.3499755859375,8266544
2025-04-01 00:00:00+05:30,ICICIBANK.NS,1340.0,1352.3499755859375,1315.4000244140625,1318.449951171875,14288024
2025-04-02 00:00:00+05:30,ICICIBANK.NS,1322.1500244140625,1337.949951171875,1322.1500244140625,1331.25,8042214
2025-04-03 00:00:00+05:30,ICICIBANK.NS,1321.949951171875,1333.0,1321.25,1329.550048828125,4591008
2025-04-04 00:00:00+05:30,ICICIBANK.NS,1329.550048828125,1338.550048828125,1322.0999755859375,1335.300048828125,8648542
2025-04-07 00:00:00+05:30,ICICIBANK.NS,1295.25,1325.0,1265.0,1287.550048828125,19185012
2025-04-08 00:00:00+05:30,ICICIBANK.NS,1299.8499755859375,1310.050048828125,1287.3499755859375,1299.9000244140625,13085762
2025-04-09 00:00:00+05:30,ICICIBANK.NS,1304.949951171875,1305.0999755859375,1284.5,1300.800048828125,13005622
2025-04-11 00:00:00+05:30,ICICIBANK.NS,1305.0999755859375,1325.0,1305.0999755859375,1311.6500244140625,13064247
2025-04-15 00:00:00+05:30,ICICIBANK.NS,1351.0,1354.300048828125,1336.199951171875,1350.199951171875,15202603
2025-04-16 00:00:00+05:30,ICICIBANK.NS,1357.0,1359.699951171875,1342.9000244140625,1356.4000244140625,14039073
2025-04-17 00:00:00+05:30,ICICIBANK.NS,1362.0,1408.9000244140625,1360.0999755859375,1406.699951171875,17490424
2025-04-21 00:00:00+05:30,ICICIBANK.NS,1436.0,1436.0,1404.699951171875,1409.800048828125,16882426
2025-04-22 00:00:00+05:30,ICICIBANK.NS,1412.800048828125,1418.800048828125,1398.9000244140625,1416.5,16135274
2025-04-23 00:00:00+05:30,ICICIBANK.NS,1429.0,1429.9000244140625,1411.300048828125,1424.4000244140625,13990764
2025-04-24 00:00:00+05:30,ICICIBANK.NS,1416.300048828125,1421.199951171875,1398.800048828125,1402.699951171875,15678099
2025-04-25 00:00:00+05:30,ICICIBANK.NS,1410.0,1414.800048828125,1388.4000244140625,1404.800048828125,11705093
2025-04-28 00:00:00+05:30,ICICIBANK.NS,1405.5999755859375,1435.0,1403.800048828125,1428.800048828125,10948561
2025-04-29 00:00:00+05:30,ICICIBANK.NS,1428.800048828125,1438.300048828125,1422.5999755859375,1429.800048828125,10786910
2025-04-30 00:00:00+05:30,ICICIBANK.NS,1433.0,1433.699951171875,1400.0,1427.0,14192027
2025-05-02 00:00:00+05:30,ICICIBANK.NS,1426.9000244140625,1446.5999755859375,1424.5999755859375,1430.0999755859375,8842434
2025-05-05 00:00:00+05:30,ICICIBANK.NS,1440.0,1446.800048828125,1426.0,1429.4000244140625,4565705
2025-05-06 00:00:00+05:30,ICICIBANK.NS,1429.0,1433.699951171875,1420.4000244140625,1431.5999755859375,6301690
2025-05-07 00:00:00+05:30,ICICIBANK.NS,1425.0,1442.0,1421.0,1435.4000244140625,10480453
2025-05-08 00:00:00+05:30,ICICIBANK.NS,1438.5999755859375,1448.9000244140625,1426.0999755859375,1435.5,15306490
2025-05-09 00:00:00+05:30,ICICIBANK.NS,1415.199951171875,1419.9000244140625,1387.0,1388.9000244140625,13491197
2025-05-12 00:00:00+05:30,ICICIBANK.NS,1409.4000244140625,1453.0,1404.0,1448.5,9925445
2025-05-13 00:00:00+05:30,ICICIBANK.NS,1440.0999755859375,1447.9000244140625,1427.4000244140625,1430.5999755859375,12475424
2025-05-14 00:00:00+05:30,ICICIBANK.NS,1429.9000244140625,1440.699951171875,1417.300048828125,1426.199951171875,8026837
2025-05-15 00:00:00+05:30,ICICIBANK.NS,1425.9000244140625,1456.5,1415.5,1450.800048828125,18209264
